draw,null_minp,argmin_method
15354,0.481,lsc_composite
15355,0.481,lsc_composite
15356,0.14915,lsc_tail_cusum
15357,1.0,lsc_composite
15358,0.481,lsc_composite
15359,0.14915,lsc_tail_cusum
15360,0.5619,raw_var_cusum
15361,0.481,lsc_composite
15362,0.2774,lsc_kalman_cusum
15363,0.5535,lsc_tail_cusum
15364,0.481,lsc_composite
15365,0.14915,lsc_tail_cusum
15366,0.14915,lsc_tail_cusum
15367,0.481,lsc_composite
15368,0.14915,lsc_tail_cusum
15369,0.14915,lsc_tail_cusum
15370,0.10165,lsc_composite
15371,0.2774,lsc_kalman_cusum
15372,0.10165,lsc_composite
15373,0.481,lsc_composite
15374,0.2774,lsc_kalman_cusum
15375,0.481,lsc_composite
15376,0.1492,raw_var_cusum
15377,0.14915,lsc_tail_cusum
15378,0.481,lsc_composite
15379,0.14915,lsc_tail_cusum
15380,0.02015,lsc_kalman_cusum
15381,0.1492,raw_var_cusum
15382,0.5619,raw_var_cusum
15383,0.481,lsc_composite
15384,0.481,lsc_composite
15385,0.1492,raw_var_cusum
15386,1.0,lsc_composite
15387,0.0198,lsc_tail_cusum
15388,0.1521,raw_cusum
15389,0.0183,raw_var_cusum
15390,0.14915,lsc_tail_cusum
15391,0.5619,raw_var_cusum
15392,0.10165,lsc_composite
15393,0.2774,lsc_kalman_cusum
15394,0.1521,raw_cusum
15395,1.0,lsc_composite
15396,0.5619,raw_var_cusum
15397,0.5619,raw_var_cusum
15398,0.5619,raw_var_cusum
15399,0.481,lsc_composite
15400,1.0,lsc_composite
15401,0.2774,lsc_kalman_cusum
15402,0.14915,lsc_tail_cusum
15403,0.14915,lsc_tail_cusum
15404,0.2774,lsc_kalman_cusum
15405,0.14915,lsc_tail_cusum
15406,0.481,lsc_composite
15407,0.2774,lsc_kalman_cusum
15408,0.14915,lsc_tail_cusum
15409,0.1521,raw_cusum
15410,1.0,lsc_composite
15411,0.481,lsc_composite
15412,0.2774,lsc_kalman_cusum
15413,0.2774,lsc_kalman_cusum
15414,0.5619,raw_var_cusum
15415,0.1521,raw_cusum
15416,0.1521,raw_cusum
15417,0.481,lsc_composite
15418,0.1521,raw_cusum
15419,0.481,lsc_composite
15420,0.481,lsc_composite
15421,0.481,lsc_composite
15422,0.481,lsc_composite
15423,0.1521,raw_cusum
15424,0.5535,lsc_tail_cusum
15425,0.10165,lsc_composite
15426,0.5619,raw_var_cusum
15427,0.2774,lsc_kalman_cusum
15428,0.14915,lsc_tail_cusum
15429,0.1521,raw_cusum
15430,0.5535,lsc_tail_cusum
15431,0.14915,lsc_tail_cusum
15432,0.1521,raw_cusum
15433,0.14915,lsc_tail_cusum
15434,0.5535,lsc_tail_cusum
15435,0.10165,lsc_composite
15436,0.14915,lsc_tail_cusum
15437,0.1492,raw_var_cusum
15438,0.1492,raw_var_cusum
15439,1.0,lsc_composite
15440,0.1492,raw_var_cusum
15441,0.481,lsc_composite
15442,0.2774,lsc_kalman_cusum
15443,0.2774,lsc_kalman_cusum
15444,0.481,lsc_composite
15445,1.0,lsc_composite
15446,0.1492,raw_var_cusum
15447,0.481,lsc_composite
15448,0.481,lsc_composite
15449,0.2774,lsc_kalman_cusum
15450,0.481,lsc_composite
15451,0.10165,lsc_composite
15452,0.1492,raw_var_cusum
15453,0.5535,lsc_tail_cusum
15454,0.1492,raw_var_cusum
15455,1.0,lsc_composite
15456,0.481,lsc_composite
15457,0.1521,raw_cusum
15458,0.2774,lsc_kalman_cusum
15459,0.1492,raw_var_cusum
15460,1.0,lsc_composite
15461,0.481,lsc_composite
15462,0.5619,raw_var_cusum
15463,0.2774,lsc_kalman_cusum
15464,0.1521,raw_cusum
15465,0.481,lsc_composite
15466,0.02015,lsc_kalman_cusum
15467,0.481,lsc_composite
15468,0.14915,lsc_tail_cusum
15469,0.5535,lsc_tail_cusum
15470,0.2774,lsc_kalman_cusum
15471,0.481,lsc_composite
15472,0.2774,lsc_kalman_cusum
15473,0.481,lsc_composite
15474,0.10165,lsc_composite
15475,0.481,lsc_composite
15476,1.0,lsc_composite
15477,0.5535,lsc_tail_cusum
15478,0.14915,lsc_tail_cusum
15479,0.5535,lsc_tail_cusum
15480,0.481,lsc_composite
15481,0.14915,lsc_tail_cusum
15482,0.0183,raw_var_cusum
15483,0.1521,raw_cusum
15484,0.1521,raw_cusum
15485,0.5535,lsc_tail_cusum
15486,0.481,lsc_composite
15487,0.1492,raw_var_cusum
15488,0.5619,raw_var_cusum
15489,0.5535,lsc_tail_cusum
15490,0.1521,raw_cusum
15491,0.1521,raw_cusum
15492,0.10165,lsc_composite
15493,0.5619,raw_var_cusum
15494,0.14915,lsc_tail_cusum
15495,0.1521,raw_cusum
15496,0.481,lsc_composite
15497,0.481,lsc_composite
15498,0.2774,lsc_kalman_cusum
15499,0.14915,lsc_tail_cusum
15500,0.5619,raw_var_cusum
15501,0.5535,lsc_tail_cusum
15502,1.0,lsc_composite
15503,0.481,lsc_composite
15504,0.1521,raw_cusum
15505,0.1521,raw_cusum
15506,0.10165,lsc_composite
15507,0.2774,lsc_kalman_cusum
15508,0.481,lsc_composite
15509,0.5619,raw_var_cusum
15510,0.481,lsc_composite
15511,0.0198,lsc_tail_cusum
15512,0.2774,lsc_kalman_cusum
15513,1.0,lsc_composite
15514,0.2774,lsc_kalman_cusum
15515,0.481,lsc_composite
15516,0.481,lsc_composite
15517,0.481,lsc_composite
15518,0.5535,lsc_tail_cusum
15519,0.2774,lsc_kalman_cusum
15520,0.1521,raw_cusum
15521,0.1521,raw_cusum
15522,0.5535,lsc_tail_cusum
15523,0.1521,raw_cusum
15524,1.0,lsc_composite
15525,0.5619,raw_var_cusum
15526,0.481,lsc_composite
15527,0.1521,raw_cusum
15528,0.5535,lsc_tail_cusum
15529,0.14915,lsc_tail_cusum
15530,0.14915,lsc_tail_cusum
15531,0.481,lsc_composite
15532,1.0,lsc_composite
15533,0.10165,lsc_composite
15534,0.14915,lsc_tail_cusum
15535,0.10165,lsc_composite
15536,0.1492,raw_var_cusum
15537,0.481,lsc_composite
15538,0.5535,lsc_tail_cusum
15539,0.481,lsc_composite
15540,0.10165,lsc_composite
15541,0.2774,lsc_kalman_cusum
15542,0.10165,lsc_composite
15543,0.1492,raw_var_cusum
15544,0.14915,lsc_tail_cusum
15545,0.5535,lsc_tail_cusum
15546,1.0,lsc_composite
15547,0.14915,lsc_tail_cusum
15548,0.0183,raw_var_cusum
15549,0.1521,raw_cusum
15550,0.00925,lsc_composite
15551,0.2774,lsc_kalman_cusum
15552,0.1492,raw_var_cusum
15553,0.481,lsc_composite
15554,0.1492,raw_var_cusum
15555,0.14915,lsc_tail_cusum
15556,0.02015,lsc_kalman_cusum
15557,0.1521,raw_cusum
15558,0.1492,raw_var_cusum
15559,0.5535,lsc_tail_cusum
15560,0.481,lsc_composite
15561,1.0,lsc_composite
15562,0.2774,lsc_kalman_cusum
15563,0.5535,lsc_tail_cusum
15564,0.481,lsc_composite
15565,0.2774,lsc_kalman_cusum
15566,0.481,lsc_composite
15567,0.5535,lsc_tail_cusum
15568,0.0183,raw_var_cusum
15569,0.481,lsc_composite
15570,0.2774,lsc_kalman_cusum
15571,0.481,lsc_composite
15572,0.2774,lsc_kalman_cusum
15573,0.14915,lsc_tail_cusum
15574,0.5619,raw_var_cusum
15575,0.1492,raw_var_cusum
15576,0.14915,lsc_tail_cusum
15577,0.481,lsc_composite
15578,0.5619,raw_var_cusum
15579,0.1521,raw_cusum
15580,0.2774,lsc_kalman_cusum
15581,0.481,lsc_composite
15582,0.5535,lsc_tail_cusum
15583,0.14915,lsc_tail_cusum
15584,0.1492,raw_var_cusum
15585,0.14915,lsc_tail_cusum
15586,0.10165,lsc_composite
15587,0.481,lsc_composite
15588,1.0,lsc_composite
15589,0.1521,raw_cusum
15590,0.1492,raw_var_cusum
15591,0.1521,raw_cusum
15592,0.481,lsc_composite
15593,0.2774,lsc_kalman_cusum
15594,0.00015,lsc_composite
15595,0.10165,lsc_composite
15596,0.2774,lsc_kalman_cusum
15597,1.0,lsc_composite
15598,0.10165,lsc_composite
15599,0.481,lsc_composite
15600,0.1521,raw_cusum
15601,1.0,lsc_composite
15602,0.2774,lsc_kalman_cusum
15603,0.1492,raw_var_cusum
15604,0.10165,lsc_composite
15605,0.0183,raw_var_cusum
15606,0.2774,lsc_kalman_cusum
15607,0.0183,raw_var_cusum
15608,0.5535,lsc_tail_cusum
15609,0.1492,raw_var_cusum
15610,0.1492,raw_var_cusum
15611,0.14915,lsc_tail_cusum
15612,0.2774,lsc_kalman_cusum
15613,0.14915,lsc_tail_cusum
15614,0.10165,lsc_composite
15615,0.1521,raw_cusum
15616,0.14915,lsc_tail_cusum
15617,0.0198,lsc_tail_cusum
15618,0.481,lsc_composite
15619,0.2774,lsc_kalman_cusum
15620,0.1521,raw_cusum
15621,0.2774,lsc_kalman_cusum
15622,0.5535,lsc_tail_cusum
15623,0.1521,raw_cusum
15624,0.1492,raw_var_cusum
15625,0.10165,lsc_composite
15626,1.0,lsc_composite
15627,0.5535,lsc_tail_cusum
15628,0.5535,lsc_tail_cusum
15629,0.5535,lsc_tail_cusum
15630,0.2774,lsc_kalman_cusum
15631,0.1521,raw_cusum
15632,0.1492,raw_var_cusum
15633,0.2774,lsc_kalman_cusum
15634,0.1521,raw_cusum
15635,0.1492,raw_var_cusum
15636,0.5535,lsc_tail_cusum
15637,0.5535,lsc_tail_cusum
15638,0.5619,raw_var_cusum
15639,1.0,lsc_composite
15640,0.1492,raw_var_cusum
15641,0.10165,lsc_composite
15642,0.1492,raw_var_cusum
15643,0.5619,raw_var_cusum
15644,0.5619,raw_var_cusum
15645,0.1521,raw_cusum
15646,0.1521,raw_cusum
15647,0.02015,lsc_kalman_cusum
15648,0.10165,lsc_composite
15649,0.10165,lsc_composite
15650,0.1492,raw_var_cusum
15651,0.5619,raw_var_cusum
15652,0.10165,lsc_composite
15653,0.0198,lsc_tail_cusum
15654,1.0,lsc_composite
15655,0.1492,raw_var_cusum
15656,0.1492,raw_var_cusum
15657,1.0,lsc_composite
15658,0.1492,raw_var_cusum
15659,0.00925,lsc_composite
15660,0.481,lsc_composite
15661,0.5535,lsc_tail_cusum
15662,0.481,lsc_composite
15663,0.2774,lsc_kalman_cusum
15664,0.5535,lsc_tail_cusum
15665,0.5619,raw_var_cusum
15666,1.0,lsc_composite
15667,0.1492,raw_var_cusum
15668,0.10165,lsc_composite
15669,0.5535,lsc_tail_cusum
15670,0.1492,raw_var_cusum
15671,0.481,lsc_composite
15672,0.0183,raw_var_cusum
15673,0.481,lsc_composite
15674,0.1521,raw_cusum
15675,0.00925,lsc_composite
15676,0.5535,lsc_tail_cusum
15677,0.1492,raw_var_cusum
15678,0.10165,lsc_composite
15679,0.1492,raw_var_cusum
15680,0.0183,raw_var_cusum
15681,0.1492,raw_var_cusum
15682,0.14915,lsc_tail_cusum
15683,0.14915,lsc_tail_cusum
15684,0.481,lsc_composite
15685,0.481,lsc_composite
15686,0.10165,lsc_composite
15687,0.5535,lsc_tail_cusum
15688,0.14915,lsc_tail_cusum
15689,0.2774,lsc_kalman_cusum
15690,0.2774,lsc_kalman_cusum
15691,0.14915,lsc_tail_cusum
15692,0.14915,lsc_tail_cusum
15693,0.5619,raw_var_cusum
15694,0.5535,lsc_tail_cusum
15695,0.1492,raw_var_cusum
15696,0.5535,lsc_tail_cusum
15697,1.0,lsc_composite
15698,0.1492,raw_var_cusum
15699,0.14915,lsc_tail_cusum
15700,0.0198,lsc_tail_cusum
15701,0.10165,lsc_composite
15702,0.1492,raw_var_cusum
15703,0.1492,raw_var_cusum
15704,0.14915,lsc_tail_cusum
15705,0.5535,lsc_tail_cusum
15706,0.5619,raw_var_cusum
15707,0.481,lsc_composite
15708,0.14915,lsc_tail_cusum
15709,0.2774,lsc_kalman_cusum
15710,0.481,lsc_composite
15711,0.2774,lsc_kalman_cusum
15712,0.14915,lsc_tail_cusum
15713,0.14915,lsc_tail_cusum
15714,0.5535,lsc_tail_cusum
15715,0.2774,lsc_kalman_cusum
15716,0.481,lsc_composite
15717,0.5535,lsc_tail_cusum
15718,0.481,lsc_composite
15719,1.0,lsc_composite
15720,0.1492,raw_var_cusum
15721,0.2774,lsc_kalman_cusum
15722,0.10165,lsc_composite
15723,0.2774,lsc_kalman_cusum
15724,0.2774,lsc_kalman_cusum
15725,0.10165,lsc_composite
15726,0.481,lsc_composite
15727,0.14915,lsc_tail_cusum
15728,0.1521,raw_cusum
15729,0.02015,lsc_kalman_cusum
15730,0.2774,lsc_kalman_cusum
15731,0.2774,lsc_kalman_cusum
15732,0.02015,lsc_kalman_cusum
15733,0.1492,raw_var_cusum
15734,0.5535,lsc_tail_cusum
15735,0.10165,lsc_composite
15736,1.0,lsc_composite
15737,0.1492,raw_var_cusum
15738,0.481,lsc_composite
15739,0.1492,raw_var_cusum
15740,0.14915,lsc_tail_cusum
15741,0.14915,lsc_tail_cusum
15742,0.5619,raw_var_cusum
15743,0.481,lsc_composite
15744,0.14915,lsc_tail_cusum
15745,0.5535,lsc_tail_cusum
15746,0.481,lsc_composite
15747,0.1492,raw_var_cusum
15748,0.0183,raw_var_cusum
15749,0.14915,lsc_tail_cusum
15750,0.1492,raw_var_cusum
15751,0.481,lsc_composite
15752,0.1521,raw_cusum
15753,0.14915,lsc_tail_cusum
15754,1.0,lsc_composite
15755,0.1521,raw_cusum
15756,0.5535,lsc_tail_cusum
15757,0.5619,raw_var_cusum
15758,0.10165,lsc_composite
15759,0.2774,lsc_kalman_cusum
15760,0.5535,lsc_tail_cusum
15761,0.1521,raw_cusum
15762,0.1521,raw_cusum
15763,0.0198,lsc_tail_cusum
15764,0.481,lsc_composite
15765,0.10165,lsc_composite
15766,0.5535,lsc_tail_cusum
15767,0.1521,raw_cusum
15768,0.02015,lsc_kalman_cusum
15769,0.5535,lsc_tail_cusum
15770,0.1492,raw_var_cusum
15771,0.14915,lsc_tail_cusum
15772,0.481,lsc_composite
15773,0.5619,raw_var_cusum
15774,0.10165,lsc_composite
15775,0.1521,raw_cusum
15776,0.5535,lsc_tail_cusum
15777,0.2774,lsc_kalman_cusum
15778,0.14915,lsc_tail_cusum
15779,0.10165,lsc_composite
15780,0.481,lsc_composite
15781,0.14915,lsc_tail_cusum
15782,0.0183,raw_var_cusum
15783,0.1521,raw_cusum
15784,0.5535,lsc_tail_cusum
15785,0.5619,raw_var_cusum
15786,0.10165,lsc_composite
15787,0.1521,raw_cusum
15788,0.14915,lsc_tail_cusum
15789,0.1492,raw_var_cusum
15790,0.1521,raw_cusum
15791,0.14915,lsc_tail_cusum
15792,0.2774,lsc_kalman_cusum
15793,0.0198,lsc_tail_cusum
15794,0.14915,lsc_tail_cusum
15795,0.5535,lsc_tail_cusum
15796,0.5535,lsc_tail_cusum
15797,0.10165,lsc_composite
15798,0.10165,lsc_composite
15799,0.10165,lsc_composite
15800,0.1492,raw_var_cusum
15801,0.5535,lsc_tail_cusum
15802,1.0,lsc_composite
15803,0.1492,raw_var_cusum
15804,0.5535,lsc_tail_cusum
15805,0.481,lsc_composite
15806,0.481,lsc_composite
15807,0.1492,raw_var_cusum
15808,0.1492,raw_var_cusum
15809,0.481,lsc_composite
15810,0.481,lsc_composite
15811,0.10165,lsc_composite
15812,0.14915,lsc_tail_cusum
15813,0.2774,lsc_kalman_cusum
15814,0.2774,lsc_kalman_cusum
15815,0.481,lsc_composite
15816,0.1521,raw_cusum
15817,0.14915,lsc_tail_cusum
15818,0.1521,raw_cusum
15819,0.2774,lsc_kalman_cusum
15820,0.5619,raw_var_cusum
15821,0.481,lsc_composite
15822,0.14915,lsc_tail_cusum
15823,0.2774,lsc_kalman_cusum
15824,0.1521,raw_cusum
15825,0.5619,raw_var_cusum
15826,0.1492,raw_var_cusum
15827,0.1492,raw_var_cusum
15828,0.10165,lsc_composite
15829,0.5535,lsc_tail_cusum
15830,0.10165,lsc_composite
15831,0.1492,raw_var_cusum
15832,0.481,lsc_composite
15833,0.5535,lsc_tail_cusum
15834,0.10165,lsc_composite
15835,1.0,lsc_composite
15836,0.5535,lsc_tail_cusum
15837,0.1492,raw_var_cusum
15838,0.2774,lsc_kalman_cusum
15839,0.5619,raw_var_cusum
15840,0.1521,raw_cusum
15841,0.1521,raw_cusum
15842,0.5535,lsc_tail_cusum
15843,0.14915,lsc_tail_cusum
15844,0.2774,lsc_kalman_cusum
15845,0.481,lsc_composite
15846,0.1492,raw_var_cusum
15847,0.481,lsc_composite
15848,0.10165,lsc_composite
15849,0.481,lsc_composite
15850,0.481,lsc_composite
15851,0.5535,lsc_tail_cusum
15852,0.481,lsc_composite
15853,0.0198,lsc_tail_cusum
15854,0.5535,lsc_tail_cusum
15855,0.481,lsc_composite
15856,0.1521,raw_cusum
15857,0.5535,lsc_tail_cusum
15858,0.14915,lsc_tail_cusum
15859,0.5535,lsc_tail_cusum
15860,0.1492,raw_var_cusum
15861,0.5619,raw_var_cusum
15862,0.10165,lsc_composite
15863,0.10165,lsc_composite
15864,0.5535,lsc_tail_cusum
15865,0.14915,lsc_tail_cusum
15866,0.10165,lsc_composite
15867,1.0,lsc_composite
15868,0.1521,raw_cusum
15869,0.1521,raw_cusum
15870,0.14915,lsc_tail_cusum
15871,0.5535,lsc_tail_cusum
15872,0.5535,lsc_tail_cusum
15873,0.481,lsc_composite
15874,0.5535,lsc_tail_cusum
15875,0.1521,raw_cusum
15876,0.14915,lsc_tail_cusum
15877,0.2774,lsc_kalman_cusum
15878,0.00925,lsc_composite
15879,0.1521,raw_cusum
15880,0.1521,raw_cusum
15881,0.1492,raw_var_cusum
15882,0.1521,raw_cusum
15883,0.2774,lsc_kalman_cusum
15884,0.1521,raw_cusum
15885,0.1521,raw_cusum
15886,0.1521,raw_cusum
15887,0.481,lsc_composite
15888,0.1492,raw_var_cusum
15889,0.02015,lsc_kalman_cusum
15890,0.02015,lsc_kalman_cusum
15891,1.0,lsc_composite
15892,0.1521,raw_cusum
15893,0.14915,lsc_tail_cusum
15894,0.1521,raw_cusum
15895,0.14915,lsc_tail_cusum
15896,0.1492,raw_var_cusum
15897,0.481,lsc_composite
15898,0.481,lsc_composite
15899,0.5535,lsc_tail_cusum
15900,0.5535,lsc_tail_cusum
15901,0.2774,lsc_kalman_cusum
15902,0.2774,lsc_kalman_cusum
15903,0.1521,raw_cusum
15904,0.14915,lsc_tail_cusum
15905,0.5535,lsc_tail_cusum
15906,1.0,lsc_composite
15907,0.1492,raw_var_cusum
15908,0.2774,lsc_kalman_cusum
15909,0.1492,raw_var_cusum
15910,0.5535,lsc_tail_cusum
15911,0.481,lsc_composite
15912,0.14915,lsc_tail_cusum
15913,0.1521,raw_cusum
15914,0.5619,raw_var_cusum
15915,0.5535,lsc_tail_cusum
15916,0.481,lsc_composite
15917,0.1492,raw_var_cusum
15918,0.14915,lsc_tail_cusum
15919,0.5535,lsc_tail_cusum
15920,0.1492,raw_var_cusum
15921,0.1492,raw_var_cusum
15922,0.481,lsc_composite
15923,0.14915,lsc_tail_cusum
15924,0.14915,lsc_tail_cusum
15925,0.481,lsc_composite
15926,0.2774,lsc_kalman_cusum
15927,0.2774,lsc_kalman_cusum
15928,0.481,lsc_composite
15929,0.5535,lsc_tail_cusum
15930,0.5535,lsc_tail_cusum
15931,0.10165,lsc_composite
15932,0.14915,lsc_tail_cusum
15933,1.0,lsc_composite
15934,0.02015,lsc_kalman_cusum
15935,0.481,lsc_composite
15936,0.2774,lsc_kalman_cusum
15937,0.1521,raw_cusum
15938,0.5619,raw_var_cusum
15939,0.5535,lsc_tail_cusum
15940,0.481,lsc_composite
15941,0.0198,lsc_tail_cusum
15942,0.1521,raw_cusum
15943,0.1492,raw_var_cusum
15944,0.10165,lsc_composite
15945,0.481,lsc_composite
15946,0.1521,raw_cusum
15947,0.5619,raw_var_cusum
15948,0.10165,lsc_composite
15949,0.1492,raw_var_cusum
15950,0.10165,lsc_composite
15951,1.0,lsc_composite
15952,0.14915,lsc_tail_cusum
15953,0.14915,lsc_tail_cusum
15954,0.5535,lsc_tail_cusum
15955,0.1521,raw_cusum
15956,0.10165,lsc_composite
15957,0.1521,raw_cusum
15958,0.1492,raw_var_cusum
15959,0.5535,lsc_tail_cusum
15960,0.5535,lsc_tail_cusum
15961,0.10165,lsc_composite
15962,0.5619,raw_var_cusum
15963,0.5619,raw_var_cusum
15964,0.1492,raw_var_cusum
15965,0.02015,lsc_kalman_cusum
15966,0.481,lsc_composite
15967,0.10165,lsc_composite
15968,0.1521,raw_cusum
15969,0.5619,raw_var_cusum
15970,0.14915,lsc_tail_cusum
15971,0.1492,raw_var_cusum
15972,0.5619,raw_var_cusum
15973,0.481,lsc_composite
15974,1.0,lsc_composite
15975,0.481,lsc_composite
15976,0.5535,lsc_tail_cusum
15977,1.0,lsc_composite
15978,1.0,lsc_composite
15979,0.5535,lsc_tail_cusum
15980,0.5535,lsc_tail_cusum
15981,0.0183,raw_var_cusum
15982,0.1492,raw_var_cusum
15983,0.1492,raw_var_cusum
15984,0.0183,raw_var_cusum
15985,0.1521,raw_cusum
15986,0.1521,raw_cusum
15987,0.5535,lsc_tail_cusum
15988,0.2774,lsc_kalman_cusum
15989,0.1492,raw_var_cusum
15990,0.1492,raw_var_cusum
15991,0.481,lsc_composite
15992,0.1521,raw_cusum
15993,0.5619,raw_var_cusum
15994,0.1521,raw_cusum
15995,0.14915,lsc_tail_cusum
15996,0.2774,lsc_kalman_cusum
15997,1.0,lsc_composite
15998,0.2774,lsc_kalman_cusum
15999,0.5619,raw_var_cusum
16000,0.02015,lsc_kalman_cusum
16001,0.1492,raw_var_cusum
16002,0.2774,lsc_kalman_cusum
16003,0.5619,raw_var_cusum
16004,0.481,lsc_composite
16005,1.0,lsc_composite
16006,0.5619,raw_var_cusum
16007,0.14915,lsc_tail_cusum
16008,0.5535,lsc_tail_cusum
16009,0.481,lsc_composite
16010,0.2774,lsc_kalman_cusum
16011,0.1492,raw_var_cusum
16012,0.1521,raw_cusum
16013,0.14915,lsc_tail_cusum
16014,0.5535,lsc_tail_cusum
16015,0.1521,raw_cusum
16016,0.5619,raw_var_cusum
16017,0.1492,raw_var_cusum
16018,0.0183,raw_var_cusum
16019,0.2774,lsc_kalman_cusum
16020,0.14915,lsc_tail_cusum
16021,0.5619,raw_var_cusum
16022,0.481,lsc_composite
16023,0.1492,raw_var_cusum
16024,0.5535,lsc_tail_cusum
16025,0.5619,raw_var_cusum
16026,0.5619,raw_var_cusum
16027,0.481,lsc_composite
16028,0.02015,lsc_kalman_cusum
16029,0.10165,lsc_composite
16030,0.481,lsc_composite
16031,0.1521,raw_cusum
16032,0.2774,lsc_kalman_cusum
16033,0.2774,lsc_kalman_cusum
16034,0.5535,lsc_tail_cusum
16035,0.14915,lsc_tail_cusum
16036,0.2774,lsc_kalman_cusum
16037,0.2774,lsc_kalman_cusum
16038,0.10165,lsc_composite
16039,0.10165,lsc_composite
16040,0.1521,raw_cusum
16041,0.2774,lsc_kalman_cusum
16042,0.2774,lsc_kalman_cusum
16043,0.2774,lsc_kalman_cusum
16044,0.2774,lsc_kalman_cusum
16045,0.481,lsc_composite
16046,0.14915,lsc_tail_cusum
16047,0.00925,lsc_composite
16048,0.10165,lsc_composite
16049,0.481,lsc_composite
16050,0.5535,lsc_tail_cusum
16051,0.2774,lsc_kalman_cusum
16052,0.02015,lsc_kalman_cusum
16053,0.5619,raw_var_cusum
16054,0.5535,lsc_tail_cusum
16055,0.1521,raw_cusum
16056,0.2774,lsc_kalman_cusum
16057,0.2774,lsc_kalman_cusum
16058,0.02015,lsc_kalman_cusum
16059,0.481,lsc_composite
16060,0.1492,raw_var_cusum
16061,0.481,lsc_composite
16062,0.14915,lsc_tail_cusum
16063,0.1492,raw_var_cusum
16064,0.10165,lsc_composite
16065,0.14915,lsc_tail_cusum
16066,0.481,lsc_composite
16067,0.481,lsc_composite
16068,0.1492,raw_var_cusum
16069,0.1492,raw_var_cusum
16070,0.481,lsc_composite
16071,0.5535,lsc_tail_cusum
16072,0.02015,lsc_kalman_cusum
16073,0.2774,lsc_kalman_cusum
16074,0.2774,lsc_kalman_cusum
16075,0.5535,lsc_tail_cusum
16076,0.10165,lsc_composite
16077,0.5535,lsc_tail_cusum
16078,0.1521,raw_cusum
16079,0.1492,raw_var_cusum
16080,0.2774,lsc_kalman_cusum
16081,0.1521,raw_cusum
16082,0.481,lsc_composite
16083,0.1521,raw_cusum
16084,0.1521,raw_cusum
16085,0.5535,lsc_tail_cusum
16086,0.2774,lsc_kalman_cusum
16087,0.1521,raw_cusum
16088,0.5535,lsc_tail_cusum
16089,0.10165,lsc_composite
16090,0.14915,lsc_tail_cusum
16091,0.1492,raw_var_cusum
16092,0.5535,lsc_tail_cusum
16093,0.2774,lsc_kalman_cusum
16094,0.1521,raw_cusum
16095,0.2774,lsc_kalman_cusum
16096,0.10165,lsc_composite
16097,0.1492,raw_var_cusum
16098,1.0,lsc_composite
16099,0.481,lsc_composite
16100,0.2774,lsc_kalman_cusum
16101,0.0183,raw_var_cusum
16102,0.1521,raw_cusum
16103,0.481,lsc_composite
16104,0.10165,lsc_composite
16105,0.10165,lsc_composite
16106,0.2774,lsc_kalman_cusum
16107,0.14915,lsc_tail_cusum
16108,0.5535,lsc_tail_cusum
16109,0.14915,lsc_tail_cusum
16110,0.1492,raw_var_cusum
16111,0.481,lsc_composite
16112,0.481,lsc_composite
16113,0.2774,lsc_kalman_cusum
16114,0.1521,raw_cusum
16115,1.0,lsc_composite
16116,0.481,lsc_composite
16117,0.1492,raw_var_cusum
16118,0.10165,lsc_composite
16119,0.481,lsc_composite
16120,0.10165,lsc_composite
16121,0.2774,lsc_kalman_cusum
16122,1.0,lsc_composite
16123,0.5619,raw_var_cusum
16124,0.5619,raw_var_cusum
16125,0.1492,raw_var_cusum
16126,0.1521,raw_cusum
16127,0.2774,lsc_kalman_cusum
16128,1.0,lsc_composite
16129,0.1492,raw_var_cusum
16130,0.5535,lsc_tail_cusum
16131,0.2774,lsc_kalman_cusum
16132,0.14915,lsc_tail_cusum
16133,0.1492,raw_var_cusum
16134,0.10165,lsc_composite
16135,0.10165,lsc_composite
16136,0.1521,raw_cusum
16137,0.14915,lsc_tail_cusum
16138,0.1492,raw_var_cusum
16139,0.2774,lsc_kalman_cusum
16140,0.2774,lsc_kalman_cusum
16141,0.481,lsc_composite
16142,0.481,lsc_composite
16143,0.481,lsc_composite
16144,0.481,lsc_composite
16145,0.481,lsc_composite
16146,0.481,lsc_composite
16147,0.02015,lsc_kalman_cusum
16148,0.1492,raw_var_cusum
16149,0.1492,raw_var_cusum
16150,0.02015,lsc_kalman_cusum
16151,0.1521,raw_cusum
16152,0.00925,lsc_composite
16153,0.14915,lsc_tail_cusum
16154,1.0,lsc_composite
16155,1.0,lsc_composite
16156,0.481,lsc_composite
16157,0.5535,lsc_tail_cusum
16158,0.1492,raw_var_cusum
16159,0.10165,lsc_composite
16160,0.14915,lsc_tail_cusum
16161,0.481,lsc_composite
16162,0.10165,lsc_composite
16163,0.1492,raw_var_cusum
16164,0.1521,raw_cusum
16165,1.0,lsc_composite
16166,0.1492,raw_var_cusum
16167,0.481,lsc_composite
16168,0.1492,raw_var_cusum
16169,0.481,lsc_composite
16170,0.2774,lsc_kalman_cusum
16171,0.481,lsc_composite
16172,0.5619,raw_var_cusum
16173,0.5535,lsc_tail_cusum
16174,0.481,lsc_composite
16175,0.02015,lsc_kalman_cusum
16176,0.02015,lsc_kalman_cusum
16177,0.2774,lsc_kalman_cusum
16178,0.10165,lsc_composite
16179,0.5535,lsc_tail_cusum
16180,0.2774,lsc_kalman_cusum
16181,0.1492,raw_var_cusum
16182,0.02015,lsc_kalman_cusum
16183,0.1492,raw_var_cusum
