T,arena,scenario,method,n,detect_rate,detect_rate_se,pre_break_false_alarm_rate,pre_break_false_alarm_rate_se,miss_rate,miss_rate_se,mean_delay_censored,mean_delay_censored_se,median_delay_detected,mean_delay_detected,mean_delay_detected_se
500,ar1_snr2.0,variance_x3,lsc_composite,500,0.976,0.00685141472745119,0.024,0.006851414727451189,0.0,0.0,17.192622950819672,0.3975040229849509,16.0,17.192622950819672,0.3975040229849509
500,ar1_snr2.0,variance_x3,lsc_kalman_cusum,500,0.268,0.019827714859587477,0.03,0.007636532803997704,0.702,0.020475118092988954,212.59587628865978,3.2157123570044788,109.0,114.61940298507463,6.039231286341024
500,ar1_snr2.0,variance_x3,lsc_state_cusum,500,0.052,0.00993929470125102,0.0,0.0,0.948,0.009939294701251022,244.466,1.2630313473420751,176.0,143.57692307692307,13.522308983183546
500,ar1_snr2.0,variance_x3,raw_cusum,500,0.058,0.010463793860924815,0.002,0.002,0.94,0.010631371130019327,245.51703406813627,1.0863155476213875,192.0,172.86206896551724,12.688162527333388
500,ar1_snr2.0,variance_x1.5,lsc_composite,500,0.91,0.012811255071733842,0.024,0.006851414727451189,0.066,0.011114633153652916,117.45286885245902,2.6207989271325474,98.0,107.83956043956044,2.2117897247858767
500,ar1_snr2.0,variance_x1.5,lsc_kalman_cusum,500,0.046,0.009377840251121315,0.03,0.007636532803997704,0.924,0.01186294478271882,242.85360824742267,1.6055632575156165,79.0,99.30434782608695,14.581030882325797
500,ar1_snr2.0,variance_x1.5,lsc_state_cusum,500,0.048,0.009569490597759172,0.0,0.0,0.952,0.009569490597759172,244.916,1.2351993048270753,172.0,144.08333333333334,15.00904517942656
500,ar1_snr2.0,variance_x1.5,raw_cusum,500,0.044,0.009181317617116443,0.002,0.002,0.954,0.009377840251121315,245.99198396793588,1.0497556752473163,176.5,159.0909090909091,14.715470124994528
500,ar1_snr2.0,persistence_up,lsc_composite,500,0.034,0.008112930375552174,0.024,0.006851414727451189,0.942,0.010463793860924815,245.68237704918033,1.2557568790673626,119.0,126.05882352941177,21.240823379866214
500,ar1_snr2.0,persistence_up,lsc_kalman_cusum,500,0.038,0.008559118940292168,0.03,0.007636532803997704,0.932,0.01126969440686162,244.83505154639175,1.404141933651204,110.0,118.15789473684211,20.625491404090305
500,ar1_snr2.0,persistence_up,lsc_state_cusum,500,0.112,0.014117741364768125,0.0,0.0,0.888,0.014117741364768123,238.42,1.7408930516359895,155.0,146.60714285714286,8.538783885377788
500,ar1_snr2.0,persistence_up,raw_cusum,500,0.174,0.01697127125751611,0.002,0.002,0.824,0.01704785202062225,233.14028056112224,1.9739351738355932,151.0,153.29885057471265,6.295773095707573
500,ar1_snr2.0,persistence_down,lsc_composite,500,0.332,0.0210817665712228,0.024,0.006851414727451189,0.644,0.021434712356072687,216.76434426229508,2.50472329551852,147.0,152.29518072289156,4.032283631736253
500,ar1_snr2.0,persistence_down,lsc_kalman_cusum,500,0.014,0.005259593772650755,0.03,0.007636532803997704,0.956,0.009181317617116443,247.62061855670103,0.9715695135445089,66.0,85.14285714285714,28.486779365864717
500,ar1_snr2.0,persistence_down,lsc_state_cusum,500,0.032,0.007878842066230875,0.0,0.0,0.968,0.007878842066230875,246.23,1.0664543354965548,121.5,132.1875,16.930302898944248
500,ar1_snr2.0,persistence_down,raw_cusum,500,0.02,0.006267260734501832,0.002,0.002,0.978,0.006566447781940087,248.33066132264528,0.6734921565267058,209.5,166.7,22.291029585911904
